indicator,type,first_seen,last_seen,comment
83.86.43.164,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
91.237.68.201,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
111.229.245.217,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
136.159.209.204,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
139.196.94.253,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
144.91.91.85,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
47.92.153.153,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
51.91.123.223,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
95.112.99.187,ipv4,2/15/2020,3/24/2020,"H2Miner,compromised host"
47.100.215.27,ipv4,2/14/2020,3/24/2020,"H2Miner,compromised host"
d247687e9bdb8c4189ac54d10efd29aee12ca2af78b94a693113f382619a175b,sha256,1/28/2020,2/1/2020,kinsing cryptomining RAT
b44dae9d1ce0ebec7a40e9aa49ac01e2c775fa9e354477a45b723c090b5a28f2,sha256,12/30/2019,1/13/2020,kinsing cryptomining RAT
7727a0b47b7fd56275fa3c1c4468db7fa201c788d1e56597c87deaff45aad634,sha256,12/29/2019,12/29/2019,kinsing cryptomining RAT
655ee9ddd6956af8c040f3dce6b6c845680a621e463450b22d31c3a0907727e4,sha256,12/27/2019,12/27/2019,kinsing cryptomining RAT
a0363f3caad5feb8fc5c43e589117b8053cbf5bc82fc0034346ea3e3984e37e8,sha256,12/26/2019,12/26/2019,kinsing cryptomining RAT
db3b9622c81528ef2e7dbefb4e8e9c8c046b21ce2b021324739a195c966ae0b7,sha256,12/24/2019,12/24/2019,kinsing cryptomining RAT
4b0138c12e3209d8f9250c591fcc825ee6bff5f57f87ed9c661df6d14500e993,sha256,12/23/2019,12/23/2019,kinsing cryptomining RAT
0b0aa978c061628ec7cd611edeec3373d4742cbda533b07a2b3eb84a9dd2cb8a,sha256,12/21/2019,12/21/2019,kinsing cryptomining RAT
a5b010a5dd29d2f68ac9d5463eb8a29195f40f5103e1cc3353be2e9da6859dc6,sha256,12/19/2019,12/20/2019,kinsing cryptomining RAT
b70d14a7c069c2a88a8a55a6a2088aea184f84c0e110678e6a4afa2eb377649f,sha256,12/17/2019,12/17/2019,kinsing cryptomining RAT
c9932ca45e952668238960dbba7f01ce699357bedc594495c0ace512706dd0ac,sha256,12/13/2019,12/14/2019,kinsing cryptomining RAT
4f4e69abb2e155a712df9b3d0387f9fb2d6db8f3a2c88d7bbe199251ec08683f,sha256,12/9/2019,12/9/2019,kinsing cryptomining RAT
6e8c96f9e9a886fd6c51cce7f6c50d1368ca5b48a398cc1fedc63c1de1576c1e,sha256,12/7/2019,12/7/2019,kinsing cryptomining RAT
0c811140be9f59d69da925a4e15eb630352fa8ad4f931730aec9ae80a624d584,sha256,12/7/2019,12/7/2019,kinsing cryptomining RAT
45.10.88.102,ipv4,12/7/2019,3/24/2020,kinsing c2 
91.215.169.111,ipv4,12/7/2019,3/24/2020,kinsing c2 
139.99.50.255,ipv4,12/7/2019,3/24/2020,kinsing c2 
46.243.253.167,ipv4,12/7/2019,3/24/2020,kinsing c2 
195.123.220.193,ipv4,12/7/2019,3/24/2020,kinsing c2 
