indicator,type,first_seen,last_seen,comment
ef7bfe058780b338100b53e4daf94a692ff1ad44819bad0e2d3a891b2c1498b1,sha256,10/20/2020,10/20/2020,XOR.DDOS payload
efa125a76657dfd99e764f9384d64ed6b8de54e875e13d32f926e080176af072,sha256,11/14/2020,11/14/2020,XOR.DDOS payload
f039bbefc86319ee14dc9aeb7295ec3c4c761e98d0ac11a794ec46723d2cfe3b,sha256,12/8/2020,12/8/2020,XOR.DDOS payload
f0c9db5849b7ffa4907faad7e875ef7b0045266758e41684263b989497465ae6,sha256,10/29/2020,10/29/2020,XOR.DDOS payload
f0df97e81bb7743cb892a411a6afababc5999e26423890016968fae9a8f04ba9,sha256,10/20/2020,10/20/2020,XOR.DDOS payload
f1450ddce5deeb4ed73ef028d7d86e3f51b8f83488acbdf97211c0f5b05925b2,sha256,11/20/2020,11/20/2020,XOR.DDOS payload
f146875f2be77ef8cfe32d405cf867d9dfc7f6bf02207c552fccc79039cb66a3,sha256,11/26/2020,11/26/2020,XOR.DDOS payload
f16e47f3c5a2f3f2c48b2d8631a0af557ae6f56981f4f30dd5f2c521a058385a,sha256,10/25/2020,10/25/2020,XOR.DDOS payload
f2d3c7f7e0d22f2f1838f9f4746de3421d916b896c7ca7e83af198e3aa5c1d6a,sha256,11/19/2020,12/1/2020,XOR.DDOS payload
f3ce4788cf508baed0edf0bb5d92c6bc4c3904fcfe7e59ba73e84f6e4c1fd50a,sha256,1/1/2021,1/1/2021,XOR.DDOS payload
f495cc0ecc0ad365dbc388bdb388c26c92eac4920a5bf446183981e3e575c702,sha256,12/27/2020,12/27/2020,XOR.DDOS payload
f618fe7f8afa999f907300f20f8b9bcac556ecb87193b03c8396ec43e1593628,sha256,11/12/2020,11/12/2020,XOR.DDOS payload
f61af5776a4905e719790f71c97731ad912e65b27eeda42461f7d17c976cd6f1,sha256,11/18/2020,11/18/2020,XOR.DDOS payload
f836558e5a32f42f235e062b13f7d9fe97573815f9df83c8c3fccb752a1884b9,sha256,10/18/2020,10/18/2020,XOR.DDOS payload
f8b4bd6de305c8cce37fac8219d3fc6063bdc69aae6db0fcfcefba9c6aec1c1e,sha256,1/4/2021,1/4/2021,XOR.DDOS payload
fb26e126246cc0b87871ddd21ced1ad44d33baa610feac98162de1ae86f7795c,sha256,11/14/2020,11/14/2020,XOR.DDOS payload
fcf86451d8768ed143c824291393244476a8fbaac52cbaf253dcae9a58c3d0fc,sha256,12/21/2020,12/21/2020,XOR.DDOS payload
fd2ff725c19cd3b2eb974af37985db179f9963d845122ca746b77f94d88b5870,sha256,11/12/2020,11/12/2020,XOR.DDOS payload
fd832530b1e761cdd3d0e3ab5dcc79fba1b29d1ae4765fa043326e3a73a696c4,sha256,11/18/2020,11/18/2020,XOR.DDOS payload
fde6796044fa65011a2eaeb17d3a841cfd8dc840d6152f7515cfe10556ff8259,sha256,11/10/2020,11/10/2020,XOR.DDOS payload
fe28350274f0d3f598124507e87dc45f788f3262457ccbd67475537f6195efbf,sha256,11/16/2020,11/16/2020,XOR.DDOS payload
ffa98dcd07820028a66d710ab0d35a8cbabeb49c23302dec3cefde67f8b6f92d,sha256,11/4/2020,11/4/2020,XOR.DDOS payload
http://154.48.227.89/443,URL,11/14/2020,11/29/2020,download URL
http://98.159.110.69/53,URL,12/10/2020,12/10/2020,download URL
http://98.159.110.44/23,URL,11/13/2020,11/30/2020,download URL
http://98.159.99.26/23,URL,11/13/2020,11/30/2020,download URL
http://98.159.110.44/8080,URL,12/6/2020,12/7/2020,download URL
http://98.159.110.69/3309,URL,12/10/2020,12/15/2020,download URL
http://98.159.110.44/3307,URL,11/18/2020,11/18/2020,download URL
http://98.159.99.92/3307,URL,11/18/2020,11/18/2020,download URL
http://98.159.110.69/3306,URL,12/9/2020,12/9/2020,download URL
http://98.159.110.72/23,URL,12/10/2020,12/18/2020,download URL
http://98.159.110.69/23,URL,12/10/2020,12/18/2020,download URL
http://154.48.227.89/3306,URL,11/20/2020,11/29/2020,download URL
http://98.159.110.44/80,URL,11/15/2020,1/6/2021,download URL
http://154.48.227.89/80,URL,11/15/2020,1/6/2021,download URL
http://154.48.227.89/3308,URL,11/18/2020,11/29/2020,download URL
http://98.159.99.92/3308,URL,11/18/2020,11/29/2020,download URL
http://98.159.110.69/3307,URL,12/10/2020,12/11/2020,download URL
http://98.159.110.69/8080,URL,12/10/2020,12/10/2020,download URL
http://98.159.110.69/443,URL,12/9/2020,1/5/2021,download URL
http://98.159.110.44/21,URL,11/12/2020,12/3/2020,download URL
http://98.159.110.69/8000,URL,12/10/2020,1/3/2021,download URL
http://98.159.110.69/80,URL,12/24/2020,12/24/2020,download URL
http://98.159.110.69/3308,URL,12/10/2020,12/10/2020,download URL
http://112.213.127.156:9393/Linuxaacc,URL,12/7/2020,12/7/2020,download URL
http://98.159.110.69/21,URL,12/10/2020,12/10/2020,download URL
http://154.48.227.89/53,URL,11/14/2020,11/29/2020,download URL
http://222.186.128.172:5523/5530,URL,12/27/2020,12/27/2020,download URL
http://222.186.128.172:5523/5535,URL,12/27/2020,12/27/2020,download URL
http://154.48.227.89/3309,URL,11/18/2020,11/18/2020,download URL
